,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week
25916,41,365986,9,0,0,40
25917,20,286166,9,0,0,48
25918,27,469705,9,0,1980,40
25919,28,219267,9,0,0,28
25920,33,261511,9,0,0,40
25921,46,157117,9,0,0,40
25922,24,195808,10,0,0,40
25923,33,126223,9,0,0,40
25924,40,87771,9,0,1628,45
25925,30,53285,9,0,0,52
25926,59,309124,9,0,0,40
25927,37,241998,13,0,1977,40
25928,33,49593,10,0,0,30
25929,40,96509,10,0,0,40
25930,45,174794,13,0,0,56
25931,47,155659,9,0,0,60
25932,43,118001,4,0,0,40
25933,33,153588,9,0,0,40
25934,38,222450,10,0,0,40
25935,39,245053,13,0,0,50
25936,54,165278,10,0,0,40
25937,50,173224,14,0,0,40
25938,45,275445,13,0,0,50
25939,28,194200,9,0,0,70
25940,18,45316,7,0,0,20
25941,46,117313,5,0,0,40
25942,50,400630,15,0,0,36
25943,30,227551,9,0,0,40
25944,37,95855,7,0,0,40
25945,60,167670,13,0,0,35
25946,20,224217,9,0,0,40
25947,32,257978,11,0,0,40
25948,55,202220,9,2407,0,35
25949,17,277583,7,0,0,15
25950,24,220323,10,0,0,40
25951,39,117381,9,0,0,62
25952,45,188950,14,0,0,50
25953,55,67433,9,0,0,60
25954,24,32921,9,0,0,40
25955,58,239523,9,0,0,45
25956,32,37380,10,0,0,38
25957,30,190228,9,0,0,40
25958,29,112847,11,7298,0,32
25959,34,310525,9,0,0,10
25960,24,55424,13,0,0,40
25961,26,213258,9,0,0,65
25962,44,239876,13,0,0,40
25963,45,111979,9,0,0,40
25964,30,188146,9,5013,0,40
25965,51,240988,7,0,0,40
25966,24,173736,11,0,0,55
25967,36,28572,10,0,0,50
25968,68,128472,16,0,0,55
25969,36,342719,16,0,0,45
25970,47,149116,14,0,0,50
25971,24,359828,13,0,0,44
25972,27,207948,10,0,0,40
25973,53,250034,13,0,0,50
25974,22,94662,11,0,0,44
25975,56,104945,4,0,0,40
25976,30,77689,13,7688,0,50
25977,26,30793,13,0,0,55
25978,35,186035,11,0,0,40
25979,42,42346,9,0,0,35
25980,37,177974,10,0,0,70
25981,51,53197,9,0,0,40
25982,47,157901,7,0,0,36
25983,65,117963,9,0,0,45
25984,57,437727,14,0,1977,45
25985,47,235986,9,0,0,50
25986,47,197332,13,0,0,40
25987,63,391121,4,0,0,30
25988,18,156950,9,0,0,35
25989,69,164102,9,0,0,40
25990,36,207789,9,0,0,52
25991,80,202483,9,0,0,16
25992,57,47619,12,0,0,40
25993,53,215790,10,0,0,22
25994,37,33487,10,0,0,20
25995,53,141388,7,0,0,40
25996,26,260614,9,0,0,40
25997,36,89040,7,0,0,47
25998,36,248445,9,0,0,60
25999,49,173115,6,4416,0,99
26000,44,81853,9,0,0,40
26001,34,114973,9,0,0,30
26002,54,339667,9,0,0,41
26003,39,102953,13,7298,0,55
26004,41,93227,13,0,1977,60
26005,59,80467,9,0,0,24
26006,39,326342,7,2635,0,37
26007,41,190885,9,0,0,40
26008,36,118429,9,0,0,50
26009,54,179291,10,0,0,56
26010,35,217893,9,0,0,30
26011,45,188432,9,0,0,40
26012,48,401333,9,0,0,40
26013,44,38434,14,0,0,40
26014,17,316929,8,0,0,20
26015,55,165695,9,0,0,40
26016,42,125461,13,0,0,40
26017,54,156003,9,0,0,40
26018,53,88506,13,0,0,40
26019,26,276624,10,0,0,40
26020,42,282964,13,0,0,40
26021,39,188571,7,0,0,40
26022,68,121846,4,0,0,20
26023,27,243569,7,3942,0,40
26024,22,202871,11,0,0,44
26025,23,280164,9,0,0,32
26026,42,213019,14,0,0,40
26027,29,341672,9,0,1564,50
26028,46,292504,10,0,0,40
26029,51,420917,13,0,0,45
26030,37,111129,10,0,0,45
26031,33,133503,9,2635,0,16
26032,32,248754,10,0,0,40
26033,42,201732,10,0,0,40
26034,44,208528,12,0,0,30
26035,45,320818,9,0,0,80
26036,35,298635,13,0,0,50
26037,55,84564,15,0,0,39
26038,54,145419,9,0,1672,50
26039,42,204235,9,0,0,40
26040,46,174995,9,0,0,45
26041,39,33886,9,0,0,60
26042,39,227597,9,0,0,50
26043,26,291968,9,0,0,44
26044,36,34744,12,0,0,37
26045,28,76129,9,0,0,40
26046,55,205527,9,0,0,20
26047,34,245211,9,2036,0,30
26048,48,98719,9,0,0,44
26049,21,209067,9,0,0,40
26050,38,312232,10,0,0,50
26051,39,326566,10,0,0,40
26052,26,189238,5,0,0,38
26053,50,98228,9,0,0,45
26054,36,112264,9,0,0,50
26055,21,252024,9,0,0,20
26056,31,356689,13,0,0,40
26057,33,207172,9,0,0,40
26058,23,203715,9,0,0,40
26059,17,194612,7,0,0,25
26060,42,220647,13,0,0,45
26061,49,94754,14,0,0,40
26062,43,178866,9,0,0,25
26063,53,161691,9,0,0,35
26064,30,292465,13,0,0,40
26065,23,240160,12,0,0,40
26066,25,261519,9,0,0,35
26067,44,268804,9,0,0,30
26068,41,116391,10,0,0,40
26069,35,240467,9,0,0,40
26070,51,35576,9,0,0,38
26071,41,70037,10,0,3004,60
26072,29,375078,4,0,0,40
26073,19,162621,10,0,0,14
26074,27,204515,13,0,0,36
26075,34,209317,9,0,0,40
26076,24,220426,9,0,0,40
26077,17,333100,6,1055,0,30
26078,43,277488,9,0,0,30
26079,34,394447,13,2463,0,50
26080,38,353263,14,0,0,50
26081,43,218558,9,0,0,40
26082,41,97064,11,0,0,44
26083,53,281425,9,0,0,40
26084,49,97883,13,0,0,40
26085,48,125421,14,0,0,40
26086,26,196805,10,0,0,65
26087,32,27882,10,0,2205,40
26088,25,162687,8,0,0,40
26089,46,173243,9,0,0,40
26090,67,112318,6,0,0,40
26091,44,101967,14,0,0,40
26092,19,237848,10,0,0,3
26093,31,173279,13,0,0,40
26094,45,170850,9,0,0,44
26095,50,57758,11,0,0,60
26096,42,185129,15,0,1887,40
26097,26,106705,9,0,0,28
26098,39,201105,13,0,0,55
26099,29,253814,13,0,0,45
26100,19,251579,10,0,0,14
26101,37,236359,10,0,0,37
26102,33,373662,2,0,0,40
26103,20,515797,9,0,0,40
26104,36,184112,15,15024,0,45
26105,18,343161,7,0,0,16
26106,21,243368,1,0,0,50
26107,23,152189,12,0,0,40
26108,42,70655,9,0,0,44
26109,55,170287,10,0,0,40
26110,31,194293,10,2463,0,38
26111,37,184655,9,0,0,35
26112,33,111746,12,0,0,45
26113,27,38645,13,0,0,40
26114,41,36999,14,0,0,75
26115,31,147654,9,0,0,40
26116,41,207685,9,0,0,45
26117,45,178922,9,0,0,20
26118,36,173804,7,0,0,40
26119,44,290521,9,0,0,40
26120,33,159548,12,0,0,40
26121,55,109015,10,0,0,38
26122,45,202496,13,0,0,37
26123,19,365871,4,0,0,40
26124,38,32897,7,0,0,40
26125,37,224947,11,0,0,40
26126,41,171546,13,0,0,45
26127,45,119199,12,0,0,48
26128,47,145868,7,0,0,40
26129,38,214542,10,0,0,40
26130,25,117833,13,0,1876,40
26131,51,175985,9,0,0,40
26132,45,148995,13,15024,0,40
26133,56,122390,11,15024,0,40
26134,61,130466,9,0,0,40
26135,64,168340,9,0,0,40
26136,55,174478,6,0,0,29
26137,24,289448,11,0,0,40
26138,31,32406,10,0,0,20
26139,40,89226,13,0,0,40
26140,32,311764,6,0,0,35
26141,19,105460,10,0,0,20
26142,23,189830,10,0,0,50
26143,45,246392,9,0,0,30
26144,60,121832,7,0,0,40
26145,21,178255,10,0,0,30
26146,59,304779,4,0,0,40
26147,19,166153,10,0,0,30
26148,28,314649,10,0,0,60
26149,58,365511,10,0,0,40
26150,43,118308,13,0,1977,50
26151,17,232900,7,0,0,25
26152,46,219962,13,7298,0,40
26153,43,216497,13,0,0,40
26154,33,93206,3,0,0,40
26155,57,134195,9,0,0,40
26156,58,143731,9,0,0,72
26157,62,252668,14,0,0,70
26158,22,255969,8,0,0,48
26159,31,113364,12,0,0,20
26160,38,286405,16,0,1887,50
26161,34,214288,9,0,0,40
26162,48,373606,10,0,0,65
26163,20,38772,6,0,0,50
26164,30,609789,11,0,0,40
26165,36,48093,10,0,0,92
26166,35,202027,10,0,0,60
26167,30,206325,7,0,0,45
26168,60,139391,10,0,0,50
26169,32,159247,14,0,0,50
26170,38,48123,10,0,0,40
26171,47,436770,11,0,0,40
26172,41,36699,10,4650,0,40
26173,71,163293,15,0,0,2
26174,27,217200,10,0,0,40
26175,25,193051,13,0,0,35
26176,31,225053,9,0,0,45
26177,42,91836,6,0,0,40
26178,56,139616,13,0,0,45
26179,55,376058,5,0,0,45
26180,48,34845,9,0,0,40
26181,28,84657,13,0,0,40
26182,38,229009,9,0,0,45
26183,20,368852,10,0,0,20
26184,59,181070,9,0,0,40
26185,22,263970,10,0,0,28
26186,47,304133,10,0,0,45
26187,28,194940,9,0,0,40
26188,32,217304,13,0,0,30
26189,36,190023,9,0,0,60
26190,19,39756,10,0,0,15
26191,23,179413,9,0,0,40
26192,64,352712,11,0,0,55
26193,36,203836,10,0,0,50
26194,22,205940,13,1055,0,30
26195,52,89705,14,0,0,40
26196,53,135102,9,0,2002,45
26197,41,177905,13,7688,0,70
26198,31,215297,9,0,0,45
26199,31,159737,9,0,0,58
26200,49,147322,11,0,0,40
26201,33,196342,16,0,0,45
26202,24,217602,9,0,0,60
26203,29,46442,13,0,1902,50
26204,45,26502,13,0,0,72
26205,31,196125,7,0,0,40
26206,28,243660,9,0,0,40
26207,40,360884,10,7298,0,40
26208,32,207668,13,0,2444,50
26209,38,181943,13,0,0,35
26210,65,194456,13,0,0,40
26211,43,133060,9,0,0,40
26212,21,63899,7,0,0,40
26213,43,112494,9,0,0,45
26214,40,55395,11,0,0,40
26215,20,173851,10,0,0,40
26216,45,433665,4,0,0,40
26217,61,151459,6,0,0,38
26218,52,90189,4,0,0,16
26219,48,209057,13,0,0,50
26220,63,250068,8,0,0,40
26221,56,201344,10,0,0,38
26222,42,203542,9,0,0,40
26223,19,175083,9,0,0,8
26224,24,265567,7,0,0,35
26225,28,107389,9,0,0,32
26226,62,161460,13,0,0,30
26227,32,205019,12,0,0,50
26228,65,242580,10,11678,0,50
26229,56,356067,14,0,0,16
26230,64,182866,9,0,0,40
26231,62,123582,6,0,0,40
26232,22,113550,9,0,0,40
26233,36,199947,10,0,0,30
26234,52,156953,9,0,0,40
26235,27,258102,3,0,0,40
26236,22,236684,11,0,0,36
26237,49,178749,14,0,0,40
26238,53,156877,9,15024,0,35
26239,25,178843,13,0,0,15
26240,60,160339,10,0,0,40
26241,67,141797,4,0,0,40
26242,32,186993,9,0,0,40
26243,29,78529,6,0,0,12
26244,27,175821,9,0,0,34
26245,61,159046,4,0,0,40
26246,35,103966,14,0,0,41
26247,42,266710,10,0,0,41
26248,51,241843,1,0,0,40
26249,44,286750,13,0,1902,40
26250,22,427686,6,0,0,40
26251,26,190027,6,0,0,30
26252,21,213055,10,0,0,40
26253,66,99888,11,0,0,40
26254,36,544686,9,2907,0,40
26255,27,57052,9,2885,0,40
26256,26,354784,10,0,0,20
26257,47,181342,9,0,0,40
26258,35,182898,9,0,0,40
26259,42,197583,12,0,0,40
26260,31,106437,9,0,0,40
26261,30,232475,9,0,0,40
26262,34,160449,9,0,0,44
26263,44,176063,9,0,0,50
26264,40,205175,9,0,0,37
26265,33,206280,9,0,0,40
26266,38,252947,10,0,0,40
26267,47,274800,13,0,0,60
26268,45,260953,14,0,0,40
26269,36,248010,9,0,0,45
26270,47,196707,15,0,0,40
26271,66,37331,9,0,0,15
26272,42,234277,9,0,0,35
26273,43,147099,10,0,0,36
26274,52,195638,9,0,0,45
26275,28,91299,11,0,0,45
26276,58,111169,9,0,0,40
26277,52,145081,4,0,0,40
26278,53,225339,10,0,0,40
26279,27,210498,9,5178,0,40
26280,64,36960,9,0,0,40
26281,46,173613,9,0,0,40
26282,44,252930,6,0,0,42
26283,42,263871,9,0,0,8
26284,39,126675,10,0,0,25
26285,25,213385,10,0,0,80
26286,51,128272,5,0,0,45
26287,57,425161,14,15024,0,40
26288,20,201204,9,0,0,40
26289,46,423222,10,3103,0,60
26290,43,96421,13,0,0,24
26291,36,164866,12,0,0,50
26292,28,131310,9,0,0,40
26293,27,220748,9,0,0,48
26294,62,113443,14,10520,0,33
26295,33,186824,10,0,0,40
26296,55,164332,9,0,0,16
26297,33,324546,10,0,0,39
26298,23,274797,9,0,0,25
26299,61,84409,9,0,0,35
26300,31,102130,14,0,0,45
26301,47,236111,10,0,0,55
26302,35,186934,13,0,0,50
26303,65,149131,7,0,0,40
26304,32,182556,13,0,1887,45
26305,23,1038553,9,0,0,45
26306,41,197558,13,0,0,40
26307,26,179772,13,0,0,45
26308,29,164607,9,0,0,40
26309,49,148254,9,0,0,28
26310,69,169717,13,6418,0,45
26311,20,24896,9,0,0,20
26312,23,376416,9,0,0,40
26313,44,109684,14,0,0,40
26314,19,418324,10,0,0,36
26315,31,197860,9,0,0,40
26316,55,256953,9,0,0,44
26317,36,126569,9,0,0,45
26318,33,184306,9,0,0,30
26319,50,211654,6,0,0,40
26320,35,77146,9,2829,0,45
26321,34,29235,12,0,0,40
26322,20,376474,10,0,0,32
26323,33,34748,9,0,1887,20
26324,48,232145,9,0,0,40
26325,40,335549,15,0,2444,45
26326,47,248776,14,0,0,25
26327,55,205296,10,0,0,50
26328,24,44075,13,0,0,40
26329,39,367260,9,0,0,80
26330,39,108540,9,0,0,40
26331,30,54608,12,0,0,40
26332,30,49593,15,0,0,40
26333,18,236090,9,0,0,40
26334,34,104293,13,0,0,40
26335,26,229977,5,0,0,35
26336,80,148623,15,0,0,35
26337,41,196456,14,0,0,40
26338,49,60751,9,0,0,40
26339,23,140462,9,0,0,40
26340,26,114483,9,0,0,40
26341,28,175325,9,0,0,40
26342,57,174353,9,0,0,40
26343,50,159670,9,0,0,40
26344,17,70868,7,0,0,16
26345,38,245372,10,3137,0,50
26346,46,266337,11,0,0,40
26347,42,44121,14,0,1876,40
26348,21,198050,12,0,0,25
26349,55,171780,12,0,0,30
26350,19,285750,9,0,0,30
26351,58,183893,10,0,0,40
26352,65,143554,10,0,0,38
26353,38,338320,15,0,1977,50
26354,28,209205,14,0,0,45
26355,47,55377,9,0,0,40
26356,22,276133,9,0,0,50
26357,31,227146,13,0,0,55
26358,58,570562,9,0,0,38
26359,30,342709,9,0,0,40
26360,21,309348,10,594,0,4
26361,50,183611,10,0,0,40
26362,32,207201,13,0,0,45
26363,32,113688,11,0,0,50
26364,39,273362,9,0,0,40
26365,35,452283,9,0,0,40
26366,33,91666,8,0,0,40
26367,46,238162,13,0,0,45
26368,48,105838,13,0,0,45
26369,42,180032,14,0,0,40
26370,40,190290,13,0,0,40
26371,32,195576,7,0,0,40
26372,45,145636,14,0,1977,43
26373,34,150154,9,0,0,40
26374,72,285408,15,0,2246,28
26375,44,159911,4,0,0,55
26376,29,367329,9,0,0,40
26377,53,208321,9,0,1740,40
26378,27,271243,10,0,0,40
26379,20,157332,10,0,0,25
26380,18,297396,9,0,0,10
26381,23,269687,11,0,0,40
26382,21,153718,10,0,0,25
26383,38,134444,10,0,0,72
26384,65,76043,9,0,0,1
26385,27,232782,10,0,0,40
26386,53,34973,10,0,0,45
26387,40,193995,9,0,0,30
26388,49,107682,10,0,0,38
26389,31,128220,4,0,0,35
26390,21,199915,10,0,0,35
26391,34,34572,11,0,0,60
26392,37,188774,13,0,0,40
26393,17,207791,6,0,0,20
26394,38,111499,9,0,1977,99
26395,36,226918,13,0,0,48
26396,25,69847,13,0,0,40
26397,38,447346,10,0,0,36
26398,25,135845,10,0,0,40
26399,22,324922,9,0,0,50
26400,38,23892,9,0,0,40
26401,72,284080,2,0,0,40
26402,48,177775,9,0,0,40
26403,34,272411,13,0,0,40
26404,42,168515,11,0,0,40
26405,17,183066,6,0,0,40
26406,52,172493,9,0,0,36
26407,48,117849,10,0,0,40
26408,31,237317,5,0,0,45
26409,53,154785,9,0,0,50
26410,40,124747,9,7298,0,40
26411,58,217775,9,7298,0,40
26412,37,195189,10,0,0,40
26413,33,183845,9,0,0,38
26414,33,198211,9,0,0,40
26415,56,208431,10,0,0,32
26416,46,368561,13,0,0,55
26417,25,206343,9,0,0,40
26418,27,29261,10,0,0,50
26419,18,191117,7,0,0,25
26420,38,147258,9,0,0,40
26421,23,150463,9,0,0,40
26422,27,89813,9,0,0,40
26423,25,66622,10,0,0,25
26424,20,211049,10,0,0,30
26425,17,134480,7,0,0,25
26426,54,96792,9,0,0,32
26427,27,191129,10,0,0,40
26428,36,111128,10,0,0,60
26429,49,169711,11,0,0,40
26430,31,83671,10,0,0,40
26431,18,41973,7,0,0,5
26432,38,227615,2,0,0,40
26433,45,159816,14,0,1977,35
26434,51,98791,10,0,0,40
26435,24,38151,10,0,0,12
26436,50,143730,13,0,0,80
26437,32,102858,12,0,2002,42
26438,27,431637,15,0,0,70
26439,32,42485,9,0,0,40
26440,35,82622,9,0,0,40
26441,45,204057,13,0,0,40
26442,34,236415,10,0,0,18
26443,40,140559,9,0,0,45
26444,32,82393,13,0,0,56
26445,63,188914,9,0,0,40
26446,29,131088,9,0,0,25
26447,19,97261,8,0,0,40
26448,60,358893,13,0,2339,40
26449,35,54595,8,0,0,40
26450,45,248993,9,0,0,40
26451,28,174327,9,0,0,50
26452,58,194733,12,0,0,40
26453,36,30267,9,0,0,50
26454,28,180007,10,0,0,40
26455,35,28160,13,0,0,40
26456,34,186824,15,15024,0,40
26457,41,155767,10,0,0,50
26458,21,214635,10,0,0,24
26459,31,467579,13,0,1887,40
26460,52,117674,10,0,0,40
26461,40,229364,14,0,0,45
26462,21,231931,10,0,0,45
26463,25,230292,9,0,0,40
26464,47,183486,13,0,0,50
26465,27,36851,11,0,0,35
26466,35,207066,13,10520,0,45
26467,53,236873,14,0,0,40
26468,52,202452,9,0,0,43
26469,47,264052,10,0,0,50
26470,45,197038,13,0,0,50
26471,29,115585,10,0,0,50
26472,22,214716,9,0,0,40
26473,28,56179,10,2174,0,55
26474,40,136986,10,0,0,50
26475,37,269300,10,0,0,27
26476,44,109912,16,15024,0,32
26477,43,281422,12,0,0,45
26478,30,337494,12,0,0,48
26479,19,140242,10,0,0,20
26480,17,287160,7,0,0,15
26481,32,39223,6,0,0,40
26482,24,236696,9,0,0,35
26483,46,238648,9,7298,0,40
26484,61,175999,9,0,0,40
26485,30,241583,10,0,0,40
26486,50,158284,10,0,0,40
26487,32,80058,9,0,0,40
26488,25,282631,9,0,0,40
26489,50,259377,14,15024,0,40
26490,39,98776,10,0,0,50
26491,33,31703,10,0,0,40
26492,69,204645,10,9386,0,72
26493,42,100800,9,0,0,40
26494,36,279615,13,0,0,40
26495,25,255849,9,0,0,40
26496,34,157289,10,0,0,40
26497,22,122272,13,0,0,35
26498,37,222450,3,0,0,40
26499,28,216481,13,0,0,40
26500,66,314347,9,0,0,40
26501,74,204840,3,0,0,56
26502,27,51025,9,0,0,40
26503,67,64148,10,0,0,41
26504,30,58597,9,0,0,44
26505,34,176185,13,0,1741,40
26506,41,93793,14,0,0,38
26507,26,210714,9,0,0,52
26508,39,187046,9,4064,0,38
26509,52,159908,8,0,0,40
26510,40,118001,6,0,0,40
26511,39,160402,10,0,0,38
26512,40,291808,9,0,0,40
26513,28,60288,9,0,0,40
26514,46,184169,14,7688,0,35
26515,34,90705,10,0,1485,40
26516,41,38876,11,0,0,60
26517,36,59313,10,0,0,40
26518,26,155213,13,0,0,48
26519,50,195298,10,0,0,50
26520,18,110230,6,0,0,11
26521,30,289458,13,0,0,40
26522,41,177599,13,0,0,35
26523,58,158611,9,0,0,50
26524,47,148995,9,0,0,60
26525,30,116138,13,27828,0,60
26526,37,301070,9,0,0,45
26527,37,240810,12,0,0,45
26528,45,107231,13,0,0,45
26529,38,204556,9,0,0,40
26530,33,180656,10,0,0,40
26531,30,188398,9,0,0,30
26532,54,398212,9,5013,0,40
26533,41,33126,13,0,0,40
26534,43,339767,10,0,0,20
26535,28,197113,9,0,0,50
26536,32,379412,10,0,0,40
26537,35,409200,12,0,0,40
26538,49,249585,7,0,0,65
26539,46,137547,9,0,0,40
26540,37,46814,13,0,0,38
26541,19,271446,10,0,0,25
26542,22,310380,9,0,0,40
26543,32,136204,14,0,2824,55
26544,42,182342,10,0,0,55
26545,31,38223,13,0,0,45
26546,32,230420,9,0,0,45
26547,33,182423,9,0,0,40
26548,40,151038,13,0,0,40
26549,52,30731,9,7298,0,40
26550,42,26672,11,0,0,60
26551,56,147989,10,0,0,40
26552,39,101146,9,4650,0,40
26553,26,242651,10,0,0,48
26554,45,67716,9,10520,0,48
26555,44,187322,13,0,0,40
26556,58,356067,13,0,0,40
26557,29,103432,9,0,0,40
26558,55,145214,9,0,0,40
26559,25,222254,9,0,0,40
26560,46,103538,15,0,0,65
26561,25,27142,10,0,0,40
26562,63,246841,9,0,0,40
26563,39,184128,7,0,0,40
26564,21,304602,11,0,0,98
26565,54,136224,14,0,0,30
26566,21,245572,5,0,0,40
26567,25,385646,9,0,0,40
26568,34,181091,13,0,1977,45
26569,21,206492,9,0,0,40
26570,22,378104,9,0,0,40
26571,46,349230,11,0,1848,40
26572,43,115323,13,3103,0,40
26573,45,227791,10,0,1740,50
26574,32,204742,13,0,0,40
26575,30,142977,10,0,0,65
26576,34,173730,14,0,0,38
26577,49,82572,10,0,0,60
26578,27,119793,10,0,0,55
26579,71,110380,9,0,2467,52
26580,19,198943,10,0,0,35
26581,19,355477,9,0,0,25
26582,24,97212,12,0,0,40
26583,48,120724,8,0,0,50
26584,27,198346,13,0,0,35
26585,33,137674,9,0,0,40
26586,56,282023,9,0,0,40
26587,33,194901,13,0,0,40
26588,22,113062,13,0,0,40
26589,30,57651,9,0,2001,42
26590,28,180299,9,0,0,70
26591,22,151991,10,0,0,20
26592,20,247794,11,0,0,35
26593,54,260052,14,0,0,40
26594,26,51961,13,0,0,20
26595,38,284166,15,0,0,50
26596,20,124751,10,0,0,20
26597,52,153064,10,0,0,40
26598,36,127573,9,0,0,38
26599,24,208826,16,0,0,99
26600,44,111502,9,0,0,40
26601,22,109482,10,0,0,98
26602,46,101455,9,0,0,40
26603,43,27766,13,0,0,60
26604,59,67841,9,0,0,40
26605,19,299050,7,0,0,60
26606,33,155151,10,0,1740,50
26607,36,162312,9,0,0,70
26608,50,120781,13,0,0,60
26609,37,196338,5,0,0,16
26610,53,97411,3,0,0,40
26611,29,200511,13,0,0,50
26612,44,222703,4,0,0,40
26613,28,222005,9,0,0,40
26614,52,48343,11,0,0,40
26615,29,271579,6,0,0,40
26616,28,142764,9,0,0,48
26617,23,263886,10,0,0,20
26618,47,186805,9,0,0,35
26619,33,281832,16,0,0,40
26620,22,320451,10,0,0,24
26621,48,194772,12,0,1902,40
26622,24,146706,10,0,0,30
26623,50,144361,9,0,0,40
26624,41,116103,10,0,0,50
26625,48,175221,9,0,0,40
26626,19,291429,9,0,0,25
26627,61,117387,7,0,0,20
26628,90,47929,9,0,0,40
26629,26,137658,13,0,0,45
26630,52,144361,11,0,1902,40
26631,50,276241,13,0,0,40
26632,58,30111,10,0,0,40
26633,39,89419,11,0,0,40
26634,55,124137,9,0,0,40
26635,41,213055,12,0,0,50
26636,32,84119,9,0,0,45
26637,57,25124,9,0,0,60
26638,24,178255,10,0,0,40
26639,71,183678,15,0,0,16
26640,41,122381,10,0,1887,50
26641,49,187370,14,15024,0,50
26642,28,168524,11,0,0,40
26643,42,284403,9,0,0,40
26644,55,211678,11,0,0,45
26645,38,82622,10,0,0,40
26646,17,117798,6,0,0,20
26647,25,177499,13,0,1590,35
26648,67,179285,13,0,0,30
26649,34,353881,9,0,0,60
26650,21,99199,14,0,0,15
26651,66,127139,13,0,0,40
26652,37,121510,9,0,0,55
26653,40,346847,11,0,0,40
26654,23,103064,13,0,0,40
26655,61,124648,6,0,0,40
26656,33,131934,9,0,0,45
26657,32,142675,9,0,0,40
26658,17,210547,6,0,0,40
26659,37,238049,5,0,0,30
26660,68,261897,6,0,0,20
26661,30,169496,13,0,0,40
26662,53,196763,12,0,0,60
26663,21,149809,12,0,0,40
26664,58,210673,10,0,0,40
26665,25,257064,10,0,0,38
26666,28,89718,9,2202,0,48
26667,48,431513,6,0,0,65
26668,58,99141,9,0,0,10
26669,44,172032,9,0,0,40
26670,55,110871,13,0,0,40
26671,71,180117,6,0,0,40
26672,30,246439,10,0,0,40
26673,51,98642,9,14084,0,40
26674,55,135439,13,0,0,48
26675,32,164197,13,0,0,44
26676,21,64520,9,0,0,55
26677,26,305304,7,0,0,40
26678,26,150062,9,0,0,50
26679,32,316470,3,0,0,60
26680,32,156464,9,0,1902,50
26681,47,102771,16,0,0,40
26682,46,108699,10,0,0,40
26683,58,93664,9,15024,0,60
26684,62,129246,9,0,0,40
26685,34,117444,13,0,0,65
26686,49,215895,14,0,0,40
26687,44,146906,15,0,0,50
26688,32,203674,12,0,880,36
26689,59,200453,14,0,0,40
26690,39,171482,13,0,0,40
26691,50,220019,14,0,0,40
26692,27,267325,9,3464,0,40
26693,26,130557,13,0,0,35
26694,40,248094,9,0,0,40
26695,26,68991,9,0,0,40
26696,22,39236,10,594,0,25
26697,22,225156,9,0,0,40
26698,21,205838,9,0,0,37
26699,52,109413,9,0,0,40
26700,22,191444,9,0,0,40
26701,62,170984,10,0,0,45
26702,48,114561,13,0,0,36
26703,25,169905,11,27828,0,40
26704,46,279661,14,0,0,35
26705,53,192386,9,0,0,45
26706,18,120029,9,0,0,40
26707,42,177937,13,0,0,45
26708,45,289468,7,0,0,40
26709,75,200068,10,0,0,35
26710,47,111563,11,0,0,40
26711,36,107916,9,0,2002,40
26712,18,36251,6,0,0,15
26713,41,142725,9,0,0,45
26714,46,215943,9,0,0,40
26715,50,93730,6,0,0,60
26716,30,190511,9,0,0,40
26717,36,58343,13,3103,0,42
26718,42,225193,9,0,0,40
26719,38,169104,13,0,0,40
26720,22,137510,10,0,0,40
26721,41,104334,10,0,0,50
26722,47,98012,14,7688,0,40
26723,29,406662,9,0,0,40
26724,45,51164,10,0,0,40
26725,20,47678,9,0,0,40
26726,49,407495,9,0,0,70
26727,37,312232,13,5178,0,40
26728,67,183374,9,2329,0,15
26729,29,231287,10,0,0,40
26730,33,58305,11,0,0,40
26731,30,355571,9,0,0,40
26732,28,34452,15,0,0,40
26733,60,160062,9,0,0,25
26734,20,163665,10,0,0,17
26735,34,28568,9,0,0,60
26736,32,143604,6,0,0,37
26737,33,112584,10,0,0,25
26738,50,240374,14,0,0,40
26739,38,189623,13,0,1887,40
26740,35,187046,14,0,0,50
26741,17,186677,7,0,0,12
26742,21,140764,10,0,0,12
26743,43,214541,9,0,0,35
26744,25,169990,9,0,0,40
26745,37,305597,9,0,0,40
26746,31,84130,10,0,0,50
26747,19,156294,10,0,0,25
26748,43,40024,7,0,0,42
26749,18,106780,10,0,0,12
26750,45,178319,13,0,0,40
26751,19,121788,10,0,0,30
26752,30,97281,10,0,0,60
26753,28,132078,13,0,0,40
26754,20,34446,9,0,0,20
26755,37,415847,13,0,0,40
26756,22,24008,9,0,0,40
26757,37,37238,13,0,0,45
26758,35,89559,10,0,0,55
26759,54,187686,10,0,0,38
26760,46,312015,9,0,0,40
26761,57,71367,9,0,0,40
26762,40,132222,10,4386,0,50
26763,33,117186,13,0,0,45
26764,19,36012,10,0,0,20
26765,49,423222,14,0,0,50
26766,26,180886,14,0,0,30
26767,43,174575,13,0,1564,45
26768,29,251854,13,0,0,40
26769,40,219591,6,0,0,50
26770,47,32509,10,0,0,40
26771,38,283122,9,0,0,40
26772,68,422013,9,0,3683,40
26773,55,132887,9,3411,0,40
26774,29,179008,9,0,0,55
26775,33,227282,9,0,0,60
26776,42,433170,10,0,0,60
26777,45,361842,9,0,0,40
26778,32,350624,8,0,0,40
26779,51,78631,10,0,0,60
26780,48,171807,13,0,0,56
26781,46,201595,9,0,0,70
